"","subid","age","task","item","q","q_kind","answer","task_num","site","age_group"
"12112","RB112316-8",8.59137577,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12113","RB112316-8",8.59137577,"conv","teachername",3,0,"2","conv3","Canada",NA
"12114","RB112316-8",8.59137577,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12115","RB112316-8",8.59137577,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12116","RB112316-8",8.59137577,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12117","RB112316-8",8.59137577,"moral","rip",3,0,NA,"moral3","Canada",NA
"12118","RB112316-8",8.59137577,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12119","RB112316-8",8.59137577,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12120","RB112316-8",8.59137577,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12121","RB112316-8",8.59137577,"conv","toy",4,0,"3","conv4","Canada",NA
"12122","RB112316-8",8.59137577,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12123","RB112316-8",8.59137577,"conv","toy",4,2,"Y","conv4.2","Canada",NA
"12124","RB112316-8",8.59137577,"conv","toy",4,3,"Y","conv4.3","Canada",NA
"12125","LA112316-7",8.366872005,"conv","shoes",1,0,"2","conv1","Canada",NA
"12126","LA112316-7",8.366872005,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12127","LA112316-7",8.366872005,"conv","shoes",1,2,"Y","conv1.2","Canada",NA
"12128","LA112316-7",8.366872005,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12129","LA112316-7",8.366872005,"moral","push",1,0,"2","moral1","Canada",NA
"12130","LA112316-7",8.366872005,"moral","push",1,1,"N","moral1.1","Canada",NA
"12131","LA112316-7",8.366872005,"moral","push",1,2,"Y","moral1.2","Canada",NA
"12132","LA112316-7",8.366872005,"moral","push",1,3,"N","moral1.3","Canada",NA
"12133","LA112316-7",8.366872005,"conv","swim",2,0,"1","conv2","Canada",NA
"12134","LA112316-7",8.366872005,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12135","LA112316-7",8.366872005,"conv","swim",2,2,"Y","conv2.2","Canada",NA
"12136","LA112316-7",8.366872005,"conv","swim",2,3,"N","conv2.3","Canada",NA
"12137","LA112316-7",8.366872005,"moral","namecall",2,0,"1","moral2","Canada",NA
"12138","LA112316-7",8.366872005,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12139","LA112316-7",8.366872005,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12140","LA112316-7",8.366872005,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12141","LA112316-7",8.366872005,"conv","teachername",3,0,"1","conv3","Canada",NA
"12142","LA112316-7",8.366872005,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12143","LA112316-7",8.366872005,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12144","LA112316-7",8.366872005,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12145","LA112316-7",8.366872005,"moral","rip",3,0,"1","moral3","Canada",NA
"12146","LA112316-7",8.366872005,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12147","LA112316-7",8.366872005,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12148","LA112316-7",8.366872005,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12149","LA112316-7",8.366872005,"conv","toy",4,0,"3","conv4","Canada",NA
"12150","LA112316-7",8.366872005,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12151","LA112316-7",8.366872005,"conv","toy",4,2,"N","conv4.2","Canada",NA
"12152","LA112316-7",8.366872005,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12153","QB112316-6",7.572895277,"conv","shoes",1,0,"3","conv1","Canada",NA
"12154","QB112316-6",7.572895277,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12155","QB112316-6",7.572895277,"conv","shoes",1,2,"N","conv1.2","Canada",NA
"12156","QB112316-6",7.572895277,"conv","shoes",1,3,"Y","conv1.3","Canada",NA
"12157","QB112316-6",7.572895277,"moral","push",1,0,"2","moral1","Canada",NA
"12158","QB112316-6",7.572895277,"moral","push",1,1,"N","moral1.1","Canada",NA
"12159","QB112316-6",7.572895277,"moral","push",1,2,"Y","moral1.2","Canada",NA
"12160","QB112316-6",7.572895277,"moral","push",1,3,"Y","moral1.3","Canada",NA
"12161","QB112316-6",7.572895277,"conv","swim",2,0,"5","conv2","Canada",NA
"12162","QB112316-6",7.572895277,"conv","swim",2,1,"Y","conv2.1","Canada",NA
"12163","QB112316-6",7.572895277,"conv","swim",2,2,"Y","conv2.2","Canada",NA
"12164","QB112316-6",7.572895277,"conv","swim",2,3,"Y","conv2.3","Canada",NA
"12165","QB112316-6",7.572895277,"moral","namecall",2,0,"1","moral2","Canada",NA
"12166","QB112316-6",7.572895277,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12167","QB112316-6",7.572895277,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12168","QB112316-6",7.572895277,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12169","QB112316-6",7.572895277,"conv","teachername",3,0,"1","conv3","Canada",NA
"12170","QB112316-6",7.572895277,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12171","QB112316-6",7.572895277,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12172","QB112316-6",7.572895277,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12173","QB112316-6",7.572895277,"moral","rip",3,0,"2","moral3","Canada",NA
"12174","QB112316-6",7.572895277,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12175","QB112316-6",7.572895277,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12176","QB112316-6",7.572895277,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12177","QB112316-6",7.572895277,"conv","toy",4,0,"3","conv4","Canada",NA
"12178","QB112316-6",7.572895277,"conv","toy",4,1,"Y","conv4.1","Canada",NA
"12179","QB112316-6",7.572895277,"conv","toy",4,2,"Y","conv4.2","Canada",NA
"12180","QB112316-6",7.572895277,"conv","toy",4,3,"Y","conv4.3","Canada",NA
"12181","LL112316-5",8.235455168,"conv","shoes",1,0,"3","conv1","Canada",NA
"12182","LL112316-5",8.235455168,"conv","shoes",1,1,"Y","conv1.1","Canada",NA
"12183","LL112316-5",8.235455168,"conv","shoes",1,2,"N","conv1.2","Canada",NA
"12184","LL112316-5",8.235455168,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12185","LL112316-5",8.235455168,"moral","push",1,0,"3","moral1","Canada",NA
"12186","LL112316-5",8.235455168,"moral","push",1,1,"N","moral1.1","Canada",NA
"12187","LL112316-5",8.235455168,"moral","push",1,2,"N","moral1.2","Canada",NA
"12188","LL112316-5",8.235455168,"moral","push",1,3,"N","moral1.3","Canada",NA
"12189","LL112316-5",8.235455168,"conv","swim",2,0,"4","conv2","Canada",NA
"12190","LL112316-5",8.235455168,"conv","swim",2,1,"Y","conv2.1","Canada",NA
"12191","LL112316-5",8.235455168,"conv","swim",2,2,"Y","conv2.2","Canada",NA
"12192","LL112316-5",8.235455168,"conv","swim",2,3,"Y","conv2.3","Canada",NA
"12193","LL112316-5",8.235455168,"moral","namecall",2,0,"3","moral2","Canada",NA
"12194","LL112316-5",8.235455168,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12195","LL112316-5",8.235455168,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12196","LL112316-5",8.235455168,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12197","LL112316-5",8.235455168,"conv","teachername",3,0,"3","conv3","Canada",NA
"12198","LL112316-5",8.235455168,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12199","LL112316-5",8.235455168,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12200","LL112316-5",8.235455168,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12201","LL112316-5",8.235455168,"moral","rip",3,0,"3","moral3","Canada",NA
"12202","LL112316-5",8.235455168,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12203","LL112316-5",8.235455168,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12204","LL112316-5",8.235455168,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12205","LL112316-5",8.235455168,"conv","toy",4,0,"3","conv4","Canada",NA
"12206","LL112316-5",8.235455168,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12207","LL112316-5",8.235455168,"conv","toy",4,2,"N","conv4.2","Canada",NA
"12208","LL112316-5",8.235455168,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12209","RM112316-14",9.106091718,"conv","shoes",1,0,"2","conv1","Canada",NA
"12210","RM112316-14",9.106091718,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12211","RM112316-14",9.106091718,"conv","shoes",1,2,"N","conv1.2","Canada",NA
"12212","RM112316-14",9.106091718,"conv","shoes",1,3,"Y","conv1.3","Canada",NA
"12213","RM112316-14",9.106091718,"moral","push",1,0,"1","moral1","Canada",NA
"12214","RM112316-14",9.106091718,"moral","push",1,1,"N","moral1.1","Canada",NA
"12215","RM112316-14",9.106091718,"moral","push",1,2,"N","moral1.2","Canada",NA
"12216","RM112316-14",9.106091718,"moral","push",1,3,"Y","moral1.3","Canada",NA
"12217","RM112316-14",9.106091718,"conv","swim",2,0,"3","conv2","Canada",NA
"12218","RM112316-14",9.106091718,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12219","RM112316-14",9.106091718,"conv","swim",2,2,"N","conv2.2","Canada",NA
"12220","RM112316-14",9.106091718,"conv","swim",2,3,"Y","conv2.3","Canada",NA
"12221","RM112316-14",9.106091718,"moral","namecall",2,0,"1","moral2","Canada",NA
"12222","RM112316-14",9.106091718,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12223","RM112316-14",9.106091718,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12224","RM112316-14",9.106091718,"moral","namecall",2,3,"Y","moral2.3","Canada",NA
"12225","RM112316-14",9.106091718,"conv","teachername",3,0,"1","conv3","Canada",NA
"12226","RM112316-14",9.106091718,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12227","RM112316-14",9.106091718,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12228","RM112316-14",9.106091718,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12229","RM112316-14",9.106091718,"moral","rip",3,0,"2","moral3","Canada",NA
"12230","RM112316-14",9.106091718,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12231","RM112316-14",9.106091718,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12232","RM112316-14",9.106091718,"moral","rip",3,3,"Y","moral3.3","Canada",NA
"12233","RM112316-14",9.106091718,"conv","toy",4,0,"1","conv4","Canada",NA
"12234","RM112316-14",9.106091718,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12235","RM112316-14",9.106091718,"conv","toy",4,2,"N","conv4.2","Canada",NA
"12236","RM112316-14",9.106091718,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12237","CB112416-6",5.744010951,"conv","shoes",1,0,"3","conv1","Canada",NA
"12238","CB112416-6",5.744010951,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12239","CB112416-6",5.744010951,"conv","shoes",1,2,"N","conv1.2","Canada",NA
"12240","CB112416-6",5.744010951,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12241","CB112416-6",5.744010951,"moral","push",1,0,"2","moral1","Canada",NA
"12242","CB112416-6",5.744010951,"moral","push",1,1,"N","moral1.1","Canada",NA
"12243","CB112416-6",5.744010951,"moral","push",1,2,"N","moral1.2","Canada",NA
"12244","CB112416-6",5.744010951,"moral","push",1,3,"N","moral1.3","Canada",NA
"12245","CB112416-6",5.744010951,"conv","swim",2,0,"3","conv2","Canada",NA
"12246","CB112416-6",5.744010951,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12247","CB112416-6",5.744010951,"conv","swim",2,2,"N","conv2.2","Canada",NA
"12248","CB112416-6",5.744010951,"conv","swim",2,3,"N","conv2.3","Canada",NA
"12249","CB112416-6",5.744010951,"moral","namecall",2,0,"2","moral2","Canada",NA
"12250","CB112416-6",5.744010951,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12251","CB112416-6",5.744010951,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12252","CB112416-6",5.744010951,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12253","CB112416-6",5.744010951,"conv","teachername",3,0,"3","conv3","Canada",NA
"12254","CB112416-6",5.744010951,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12255","CB112416-6",5.744010951,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12256","CB112416-6",5.744010951,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12257","CB112416-6",5.744010951,"moral","rip",3,0,"2","moral3","Canada",NA
"12258","CB112416-6",5.744010951,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12259","CB112416-6",5.744010951,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12260","CB112416-6",5.744010951,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12261","CB112416-6",5.744010951,"conv","toy",4,0,"3","conv4","Canada",NA
"12262","CB112416-6",5.744010951,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12263","CB112416-6",5.744010951,"conv","toy",4,2,"N","conv4.2","Canada",NA
"12264","CB112416-6",5.744010951,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12265","AT112416-7",7.474332649,"conv","shoes",1,0,"1","conv1","Canada",NA
"12266","AT112416-7",7.474332649,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12267","AT112416-7",7.474332649,"conv","shoes",1,2,"Y","conv1.2","Canada",NA
"12268","AT112416-7",7.474332649,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12269","AT112416-7",7.474332649,"moral","push",1,0,"3","moral1","Canada",NA
"12270","AT112416-7",7.474332649,"moral","push",1,1,"N","moral1.1","Canada",NA
"12271","AT112416-7",7.474332649,"moral","push",1,2,"N","moral1.2","Canada",NA
"12272","AT112416-7",7.474332649,"moral","push",1,3,"N","moral1.3","Canada",NA
"12273","AT112416-7",7.474332649,"conv","swim",2,0,"3","conv2","Canada",NA
"12274","AT112416-7",7.474332649,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12275","AT112416-7",7.474332649,"conv","swim",2,2,"Y","conv2.2","Canada",NA
"12276","AT112416-7",7.474332649,"conv","swim",2,3,"N","conv2.3","Canada",NA
"12277","AT112416-7",7.474332649,"moral","namecall",2,0,"1","moral2","Canada",NA
"12278","AT112416-7",7.474332649,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12279","AT112416-7",7.474332649,"moral","namecall",2,2,"Y","moral2.2","Canada",NA
"12280","AT112416-7",7.474332649,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12281","AT112416-7",7.474332649,"conv","teachername",3,0,"1","conv3","Canada",NA
"12282","AT112416-7",7.474332649,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12283","AT112416-7",7.474332649,"conv","teachername",3,2,"Y","conv3.2","Canada",NA
"12284","AT112416-7",7.474332649,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12285","AT112416-7",7.474332649,"moral","rip",3,0,"1","moral3","Canada",NA
"12286","AT112416-7",7.474332649,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12287","AT112416-7",7.474332649,"moral","rip",3,2,"Y","moral3.2","Canada",NA
"12288","AT112416-7",7.474332649,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12289","AT112416-7",7.474332649,"conv","toy",4,0,"3","conv4","Canada",NA
"12290","AT112416-7",7.474332649,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12291","AT112416-7",7.474332649,"conv","toy",4,2,"Y","conv4.2","Canada",NA
"12292","AT112416-7",7.474332649,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12293","AG112416-8",8.511978097,"conv","shoes",1,0,"2","conv1","Canada",NA
"12294","AG112416-8",8.511978097,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12295","AG112416-8",8.511978097,"conv","shoes",1,2,"Y","conv1.2","Canada",NA
"12296","AG112416-8",8.511978097,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12297","AG112416-8",8.511978097,"moral","push",1,0,"3","moral1","Canada",NA
"12298","AG112416-8",8.511978097,"moral","push",1,1,"N","moral1.1","Canada",NA
"12299","AG112416-8",8.511978097,"moral","push",1,2,"Y","moral1.2","Canada",NA
"12300","AG112416-8",8.511978097,"moral","push",1,3,"N","moral1.3","Canada",NA
"12301","AG112416-8",8.511978097,"conv","swim",2,0,"2","conv2","Canada",NA
"12302","AG112416-8",8.511978097,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12303","AG112416-8",8.511978097,"conv","swim",2,2,"Y","conv2.2","Canada",NA
"12304","AG112416-8",8.511978097,"conv","swim",2,3,"N","conv2.3","Canada",NA
"12305","AG112416-8",8.511978097,"moral","namecall",2,0,"1","moral2","Canada",NA
"12306","AG112416-8",8.511978097,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12307","AG112416-8",8.511978097,"moral","namecall",2,2,"Y","moral2.2","Canada",NA
"12308","AG112416-8",8.511978097,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12309","AG112416-8",8.511978097,"conv","teachername",3,0,"2","conv3","Canada",NA
"12310","AG112416-8",8.511978097,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12311","AG112416-8",8.511978097,"conv","teachername",3,2,"Y","conv3.2","Canada",NA
"12312","AG112416-8",8.511978097,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12313","AG112416-8",8.511978097,"moral","rip",3,0,"1","moral3","Canada",NA
"12314","AG112416-8",8.511978097,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12315","AG112416-8",8.511978097,"moral","rip",3,2,"Y","moral3.2","Canada",NA
"12316","AG112416-8",8.511978097,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12317","AG112416-8",8.511978097,"conv","toy",4,0,"2","conv4","Canada",NA
"12318","AG112416-8",8.511978097,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12319","AG112416-8",8.511978097,"conv","toy",4,2,"Y","conv4.2","Canada",NA
"12320","AG112416-8",8.511978097,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12321","MD112116-5",6.691307324,"moral","push",1,0,"1","moral1","Canada",NA
"12322","MD112116-5",6.691307324,"moral","push",1,1,"N","moral1.1","Canada",NA
"12323","MD112116-5",6.691307324,"moral","push",1,2,"N","moral1.2","Canada",NA
"12324","MD112116-5",6.691307324,"moral","push",1,3,"N","moral1.3","Canada",NA
"12325","MD112116-5",6.691307324,"conv","shoes",1,0,"2","conv1","Canada",NA
"12326","MD112116-5",6.691307324,"conv","shoes",1,1,"N","conv1.1","Canada",NA
"12327","MD112116-5",6.691307324,"conv","shoes",1,2,"N","conv1.2","Canada",NA
"12328","MD112116-5",6.691307324,"conv","shoes",1,3,"N","conv1.3","Canada",NA
"12329","MD112116-5",6.691307324,"moral","namecall",2,0,"1","moral2","Canada",NA
"12330","MD112116-5",6.691307324,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12331","MD112116-5",6.691307324,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12332","MD112116-5",6.691307324,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12333","MD112116-5",6.691307324,"conv","swim",2,0,"4","conv2","Canada",NA
"12334","MD112116-5",6.691307324,"conv","swim",2,1,"Y","conv2.1","Canada",NA
"12335","MD112116-5",6.691307324,"conv","swim",2,2,"N","conv2.2","Canada",NA
"12336","MD112116-5",6.691307324,"conv","swim",2,3,"N","conv2.3","Canada",NA
"12337","MD112116-5",6.691307324,"moral","rip",3,0,"1","moral3","Canada",NA
"12338","MD112116-5",6.691307324,"moral","rip",3,1,"N","moral3.1","Canada",NA
"12339","MD112116-5",6.691307324,"moral","rip",3,2,"N","moral3.2","Canada",NA
"12340","MD112116-5",6.691307324,"moral","rip",3,3,"N","moral3.3","Canada",NA
"12341","MD112116-5",6.691307324,"conv","teachername",3,0,"1","conv3","Canada",NA
"12342","MD112116-5",6.691307324,"conv","teachername",3,1,"N","conv3.1","Canada",NA
"12343","MD112116-5",6.691307324,"conv","teachername",3,2,"N","conv3.2","Canada",NA
"12344","MD112116-5",6.691307324,"conv","teachername",3,3,"N","conv3.3","Canada",NA
"12345","MD112116-5",6.691307324,"conv","toy",4,0,"1","conv4","Canada",NA
"12346","MD112116-5",6.691307324,"conv","toy",4,1,"N","conv4.1","Canada",NA
"12347","MD112116-5",6.691307324,"conv","toy",4,2,"N","conv4.2","Canada",NA
"12348","MD112116-5",6.691307324,"conv","toy",4,3,"N","conv4.3","Canada",NA
"12349","NG112116-6",6.236824093,"moral","push",1,0,"1","moral1","Canada",NA
"12350","NG112116-6",6.236824093,"moral","push",1,1,"N","moral1.1","Canada",NA
"12351","NG112116-6",6.236824093,"moral","push",1,2,"Y","moral1.2","Canada",NA
"12352","NG112116-6",6.236824093,"moral","push",1,3,"N","moral1.3","Canada",NA
"12353","NG112116-6",6.236824093,"conv","shoes",1,0,"6","conv1","Canada",NA
"12354","NG112116-6",6.236824093,"conv","shoes",1,1,"Y","conv1.1","Canada",NA
"12355","NG112116-6",6.236824093,"conv","shoes",1,2,"Y","conv1.2","Canada",NA
"12356","NG112116-6",6.236824093,"conv","shoes",1,3,"Y","conv1.3","Canada",NA
"12357","NG112116-6",6.236824093,"moral","namecall",2,0,"6","moral2","Canada",NA
"12358","NG112116-6",6.236824093,"moral","namecall",2,1,"N","moral2.1","Canada",NA
"12359","NG112116-6",6.236824093,"moral","namecall",2,2,"N","moral2.2","Canada",NA
"12360","NG112116-6",6.236824093,"moral","namecall",2,3,"N","moral2.3","Canada",NA
"12361","NG112116-6",6.236824093,"conv","swim",2,0,"4","conv2","Canada",NA
"12362","NG112116-6",6.236824093,"conv","swim",2,1,"N","conv2.1","Canada",NA
"12363","NG112116-6",6.236824093,"conv","swim",2,2,"N","conv2.2","Canada",NA
"12364","NG112116-6",6.236824093,"conv","swim",2,3,"N","conv2.3","Canada",NA
